date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2022-11-16 07:00:00,None,284.58,19.1,0.0,96,Rain,moderate rain,4004
2022-11-16 08:00:00,None,276.19,0.61,0.0,67,Drizzle,light intensity drizzle,6527
2022-11-16 09:00:00,None,286.58,0.0,0.0,77,Clouds,overcast clouds,6722
2022-11-16 10:00:00,None,280.02,0.0,0.0,1,Clear,sky is clear,2538
2022-11-16 11:00:00,None,270.39,8.47,0.0,94,Rain,moderate rain,2183
2022-11-16 12:00:00,None,285.55,0.0,0.0,61,Mist,mist,3233
2022-11-16 13:00:00,None,275.18,0.0,0.0,45,Fog,fog,1529
2022-11-16 14:00:00,None,272.95,0.0,0.0,60,Mist,mist,2102
2022-11-16 15:00:00,None,285.54,0.0,0.0,35,Fog,fog,5682
2022-11-16 16:00:00,None,278.85,0.0,0.0,62,Mist,mist,5885
2022-11-16 17:00:00,None,286.3,0.0,0.0,80,Clouds,overcast clouds,5713
2022-11-16 18:00:00,None,286.66,0.0,0.0,68,Mist,mist,6241
2022-11-16 19:00:00,None,278.52,0.0,0.0,14,Clear,sky is clear,1662
2022-11-16 20:00:00,None,286.88,0.0,0.0,45,Fog,fog,957
2022-11-16 21:00:00,None,271.87,0.0,0.0,75,Clouds,overcast clouds,1928
2022-11-16 22:00:00,None,273.1,0.0,0.0,83,Clouds,overcast clouds,1818
2022-11-16 23:00:00,None,276.59,0.0,0.0,56,Mist,mist,543
2022-11-17 00:00:00,None,281.61,0.0,0.0,62,Mist,mist,569
2022-11-17 01:00:00,None,287.64,0.0,0.0,49,Fog,fog,611
2022-11-17 02:00:00,None,281.61,0.0,0.0,44,Fog,fog,316
2022-11-17 03:00:00,None,273.68,10.67,0.0,98,Rain,moderate rain,631
2022-11-17 04:00:00,None,276.95,0.0,0.0,75,Clouds,overcast clouds,375
2022-11-17 05:00:00,None,273.94,0.0,1.42,73,Snow,light snow,337
2022-11-17 06:00:00,None,273.95,0.96,0.0,73,Drizzle,light intensity drizzle,4605
2022-11-17 07:00:00,None,273.62,0.0,0.0,79,Clouds,overcast clouds,6644
2022-11-17 08:00:00,None,272.15,0.63,0.0,83,Drizzle,light intensity drizzle,4115
2022-11-17 09:00:00,None,288.34,0.0,0.98,80,Snow,light snow,2682
2022-11-17 10:00:00,None,273.53,0.0,0.0,60,Mist,mist,2030
2022-11-17 11:00:00,None,280.12,8.53,0.0,80,Rain,moderate rain,2211
2022-11-17 12:00:00,None,284.72,0.0,0.0,70,Mist,mist,2873
2022-11-17 13:00:00,None,284.64,0.0,0.9,84,Snow,light snow,2460
2022-11-17 14:00:00,None,283.47,0.0,0.0,81,Clouds,overcast clouds,3555
2022-11-17 15:00:00,None,276.96,1.15,0.0,73,Drizzle,light intensity drizzle,5364
2022-11-17 16:00:00,None,274.86,2.46,0.0,73,Rain,light rain,5960
2022-11-17 17:00:00,None,272.81,1.37,0.0,64,Rain,light rain,6436
2022-11-17 18:00:00,None,281.84,0.0,1.99,71,Snow,light snow,4337
2022-11-17 19:00:00,None,288.62,0.0,0.0,63,Mist,mist,2173
2022-11-17 20:00:00,None,289.08,0.0,0.0,91,Clouds,overcast clouds,1174
2022-11-17 21:00:00,None,278.54,2.63,0.0,79,Rain,light rain,1142
2022-11-17 22:00:00,None,276.05,15.94,0.0,86,Rain,moderate rain,1354
2022-11-17 23:00:00,None,289.33,0.0,0.0,84,Clouds,overcast clouds,495
2022-11-18 00:00:00,None,271.63,0.0,0.0,83,Clouds,overcast clouds,346
2022-11-18 01:00:00,None,274.53,0.0,0.0,7,Clear,sky is clear,491
2022-11-18 02:00:00,None,279.39,3.12,0.0,60,Rain,light rain,469
2022-11-18 03:00:00,None,288.29,0.0,0.0,55,Mist,mist,210
2022-11-18 04:00:00,None,279.07,0.0,2.24,82,Snow,light snow,583
2022-11-18 05:00:00,None,272.81,0.0,0.0,31,Fog,fog,235
2022-11-18 06:00:00,None,278.6,5.98,0.0,83,Rain,moderate rain,5688
2022-11-18 07:00:00,None,278.88,0.78,0.0,82,Drizzle,light intensity drizzle,5577
2022-11-18 08:00:00,None,283.8,1.56,0.0,68,Drizzle,light intensity drizzle,6488
2022-11-18 09:00:00,None,286.41,0.0,0.0,64,Mist,mist,5371
2022-11-18 10:00:00,None,276.52,0.0,0.0,13,Clear,sky is clear,2229
2022-11-18 11:00:00,None,275.9,13.12,0.0,88,Rain,moderate rain,1751
2022-11-18 12:00:00,None,287.46,4.42,0.0,69,Rain,light rain,2344
2022-11-18 13:00:00,None,286.37,0.0,0.0,4,Clear,sky is clear,2728
2022-11-18 14:00:00,None,288.67,0.0,0.0,13,Clear,sky is clear,3386
2022-11-18 15:00:00,None,284.62,12.64,0.0,85,Rain,moderate rain,6007
2022-11-18 16:00:00,None,273.72,0.0,0.0,94,Clouds,overcast clouds,6251
2022-11-18 17:00:00,None,279.72,18.41,0.0,86,Rain,moderate rain,5255
2022-11-18 18:00:00,None,283.66,0.0,0.0,69,Mist,mist,6397
2022-11-18 19:00:00,None,287.64,0.89,0.0,81,Drizzle,light intensity drizzle,1802
2022-11-18 20:00:00,None,284.07,1.78,0.0,68,Rain,light rain,1278
2022-11-18 21:00:00,None,278.14,0.0,0.0,33,Fog,fog,827
2022-11-18 22:00:00,None,272.32,0.0,0.0,50,Fog,fog,1274
2022-11-18 23:00:00,None,276.66,14.08,0.0,81,Rain,moderate rain,481
2022-11-19 00:00:00,None,280.43,0.0,0.0,69,Mist,mist,569
2022-11-19 01:00:00,None,280.76,16.73,0.0,98,Rain,moderate rain,910
2022-11-19 02:00:00,None,273.01,0.0,0.0,53,Mist,mist,757
2022-11-19 03:00:00,None,281.61,0.0,0.94,88,Snow,light snow,642
2022-11-19 04:00:00,None,273.18,0.0,0.0,76,Clouds,overcast clouds,893
2022-11-19 05:00:00,None,278.03,0.0,0.0,47,Fog,fog,484
2022-11-19 06:00:00,None,270.66,0.0,0.0,15,Clear,sky is clear,951
2022-11-19 07:00:00,None,283.81,0.0,0.0,14,Clear,sky is clear,741
2022-11-19 08:00:00,None,277.61,5.75,0.0,94,Rain,moderate rain,814
2022-11-19 09:00:00,None,279.77,0.0,0.0,75,Clouds,overcast clouds,2309
2022-11-19 10:00:00,None,284.08,0.0,0.0,53,Mist,mist,2772
2022-11-19 11:00:00,None,287.02,0.0,0.0,7,Clear,sky is clear,2074
2022-11-19 12:00:00,None,289.01,0.0,0.0,38,Fog,fog,1355
2022-11-19 13:00:00,None,271.25,0.0,0.0,4,Clear,sky is clear,1607
2022-11-19 14:00:00,None,281.75,0.0,0.0,69,Mist,mist,1558
2022-11-19 15:00:00,None,270.09,0.0,0.0,52,Mist,mist,2122
2022-11-19 16:00:00,None,278.82,0.61,0.0,76,Drizzle,light intensity drizzle,2258
2022-11-19 17:00:00,None,276.44,12.22,0.0,99,Rain,moderate rain,1304
2022-11-19 18:00:00,None,289.2,0.81,0.0,74,Drizzle,light intensity drizzle,2141
2022-11-19 19:00:00,None,277.53,0.0,2.61,77,Snow,light snow,326
2022-11-19 20:00:00,None,288.87,0.0,2.7,80,Snow,light snow,272
2022-11-19 21:00:00,None,270.84,0.0,2.53,87,Snow,light snow,297
2022-11-19 22:00:00,None,274.17,0.0,0.0,83,Clouds,overcast clouds,977
2022-11-19 23:00:00,None,287.15,0.0,0.84,81,Snow,light snow,749
2022-11-20 00:00:00,None,274.86,0.0,1.02,85,Snow,light snow,720
2022-11-20 01:00:00,None,287.68,8.06,0.0,100,Rain,moderate rain,506
2022-11-20 02:00:00,None,284.17,0.0,0.0,14,Clear,sky is clear,413
2022-11-20 03:00:00,None,280.94,4.37,0.0,77,Rain,light rain,376
2022-11-20 04:00:00,None,277.66,0.0,0.0,18,Clear,sky is clear,468
2022-11-20 05:00:00,None,289.23,0.0,0.0,95,Clouds,overcast clouds,981
2022-11-20 06:00:00,None,280.42,0.0,0.0,92,Clouds,overcast clouds,1121
2022-11-20 07:00:00,None,288.96,0.0,0.0,17,Clear,sky is clear,870
2022-11-20 08:00:00,None,274.82,0.0,0.0,30,Fog,fog,836
2022-11-20 09:00:00,None,285.95,0.0,0.0,57,Mist,mist,3102
2022-11-20 10:00:00,None,277.15,0.0,0.89,72,Snow,light snow,2093
2022-11-20 11:00:00,None,273.79,0.0,1.77,75,Snow,light snow,1793
2022-11-20 12:00:00,None,281.84,0.0,0.0,35,Fog,fog,1432
2022-11-20 13:00:00,None,275.25,1.47,0.0,80,Rain,light rain,1970
2022-11-20 14:00:00,None,275.23,0.0,0.0,0,Clear,sky is clear,2841
2022-11-20 15:00:00,None,273.82,0.0,0.0,62,Mist,mist,2760
2022-11-20 16:00:00,None,274.83,0.0,0.0,52,Mist,mist,1550
2022-11-20 17:00:00,None,277.66,0.67,0.0,81,Drizzle,light intensity drizzle,1877
2022-11-20 18:00:00,None,278.89,0.0,0.0,59,Mist,mist,2606
2022-11-20 19:00:00,None,283.4,3.85,0.0,72,Rain,light rain,743
2022-11-20 20:00:00,None,284.09,19.44,0.0,91,Rain,moderate rain,884
2022-11-20 21:00:00,None,273.65,0.0,0.0,95,Clouds,overcast clouds,1016
2022-11-20 22:00:00,None,289.02,0.0,0.0,59,Mist,mist,863
2022-11-20 23:00:00,None,286.98,1.11,0.0,73,Drizzle,light intensity drizzle,358
2022-11-21 00:00:00,None,277.33,0.42,0.0,69,Drizzle,light intensity drizzle,274
2022-11-21 01:00:00,None,272.05,0.95,0.0,66,Drizzle,light intensity drizzle,237
2022-11-21 02:00:00,None,276.89,0.0,2.16,86,Snow,light snow,257
2022-11-21 03:00:00,None,270.52,7.64,0.0,83,Rain,moderate rain,127
2022-11-21 04:00:00,None,279.74,0.0,0.0,94,Clouds,overcast clouds,564
2022-11-21 05:00:00,None,273.45,0.0,0.0,61,Mist,mist,217
2022-11-21 06:00:00,None,273.12,11.95,0.0,95,Rain,moderate rain,5604
2022-11-21 07:00:00,None,288.54,8.12,0.0,85,Rain,moderate rain,3961
2022-11-21 08:00:00,None,279.34,0.0,0.0,49,Fog,fog,2966
2022-11-21 09:00:00,None,273.28,0.0,0.97,76,Snow,light snow,3294
2022-11-21 10:00:00,None,281.54,0.0,0.0,61,Mist,mist,3970
2022-11-21 11:00:00,None,277.96,0.0,0.0,55,Mist,mist,3224
2022-11-21 12:00:00,None,288.7,0.0,0.0,68,Mist,mist,2622
2022-11-21 13:00:00,None,287.5,0.0,0.0,81,Clouds,overcast clouds,3558
2022-11-21 14:00:00,None,278.78,16.33,0.0,85,Rain,moderate rain,2562
2022-11-21 15:00:00,None,288.7,0.0,0.0,65,Mist,mist,6289
2022-11-21 16:00:00,None,278.35,0.0,0.0,65,Mist,mist,6491
2022-11-21 17:00:00,None,284.46,0.0,0.0,61,Mist,mist,4714
2022-11-21 18:00:00,None,277.93,0.0,0.0,32,Fog,fog,3403
2022-11-21 19:00:00,None,282.82,0.0,0.0,60,Mist,mist,1845
2022-11-21 20:00:00,None,280.06,0.0,0.0,8,Clear,sky is clear,1773
2022-11-21 21:00:00,None,289.15,1.14,0.0,82,Drizzle,light intensity drizzle,1096
2022-11-21 22:00:00,None,285.7,0.0,1.67,70,Snow,light snow,2026
2022-11-21 23:00:00,None,277.79,3.14,0.0,69,Rain,light rain,175
2022-11-22 00:00:00,None,285.26,0.0,0.0,70,Mist,mist,266
2022-11-22 01:00:00,None,270.55,1.93,0.0,65,Rain,light rain,290
2022-11-22 02:00:00,None,273.49,0.0,2.6,74,Snow,light snow,419
2022-11-22 03:00:00,None,276.48,0.0,0.0,89,Clouds,overcast clouds,369
2022-11-22 04:00:00,None,281.8,1.16,0.0,68,Drizzle,light intensity drizzle,234
2022-11-22 05:00:00,None,283.46,0.0,0.0,67,Mist,mist,712
2022-11-22 06:00:00,None,274.81,0.0,0.0,57,Mist,mist,5357
2022-11-22 07:00:00,None,280.0,0.0,2.16,89,Snow,light snow,5120
2022-11-22 08:00:00,None,285.05,0.0,0.0,41,Fog,fog,5060
2022-11-22 09:00:00,None,284.25,1.75,0.0,80,Rain,light rain,5753
2022-11-22 10:00:00,None,272.59,0.0,0.0,17,Clear,sky is clear,2183
2022-11-22 11:00:00,None,279.93,0.0,1.78,72,Snow,light snow,1394
2022-11-22 12:00:00,None,287.87,0.0,0.0,30,Fog,fog,2321
2022-11-22 13:00:00,None,284.36,0.0,0.0,10,Clear,sky is clear,3239
2022-11-22 14:00:00,None,285.04,0.0,0.0,95,Clouds,overcast clouds,3970
2022-11-22 15:00:00,None,275.38,0.0,0.0,15,Clear,sky is clear,6003
2022-11-22 16:00:00,None,285.53,8.93,0.0,89,Rain,moderate rain,5308
2022-11-22 17:00:00,None,275.45,0.0,0.0,75,Clouds,overcast clouds,6584
2022-11-22 18:00:00,None,288.1,0.0,0.0,95,Clouds,overcast clouds,6167
2022-11-22 19:00:00,None,276.41,0.0,0.0,5,Clear,sky is clear,1664
2022-11-22 20:00:00,None,276.58,0.0,0.0,53,Mist,mist,2241
2022-11-22 21:00:00,None,270.96,11.87,0.0,94,Rain,moderate rain,951
2022-11-22 22:00:00,None,287.1,0.0,0.0,42,Fog,fog,983
2022-11-22 23:00:00,None,278.48,0.0,2.46,73,Snow,light snow,221
2022-11-23 00:00:00,None,275.25,10.7,0.0,91,Rain,moderate rain,648
2022-11-23 01:00:00,None,280.76,3.07,0.0,73,Rain,light rain,622
2022-11-23 02:00:00,None,272.63,2.81,0.0,63,Rain,light rain,414
2022-11-23 03:00:00,None,283.46,0.0,1.73,70,Snow,light snow,484
2022-11-23 04:00:00,None,279.95,0.0,0.0,82,Clouds,overcast clouds,462
2022-11-23 05:00:00,None,286.29,1.35,0.0,68,Rain,light rain,449
2022-11-23 06:00:00,None,284.17,0.0,0.0,45,Fog,fog,3756
2022-11-23 07:00:00,None,282.02,13.44,0.0,93,Rain,moderate rain,4003
2022-11-23 08:00:00,None,277.17,0.0,0.94,87,Snow,light snow,4885
2022-11-23 09:00:00,None,280.57,0.0,0.0,20,Clear,sky is clear,6712
2022-11-23 10:00:00,None,283.77,0.0,0.0,90,Clouds,overcast clouds,3249
2022-11-23 11:00:00,None,276.52,2.03,0.0,67,Rain,light rain,1968
2022-11-23 12:00:00,None,282.59,0.41,0.0,68,Drizzle,light intensity drizzle,2296
2022-11-23 13:00:00,None,279.79,1.33,0.0,72,Drizzle,light intensity drizzle,3527
2022-11-23 14:00:00,None,280.2,0.0,0.0,6,Clear,sky is clear,3382
2022-11-23 15:00:00,None,288.95,4.01,0.0,64,Rain,light rain,4883
2022-11-23 16:00:00,None,276.1,0.0,2.36,80,Snow,light snow,3723
2022-11-23 17:00:00,None,280.3,0.0,0.0,86,Clouds,overcast clouds,6448
2022-11-23 18:00:00,None,272.23,0.0,0.0,10,Clear,sky is clear,7048
2022-11-23 19:00:00,None,281.82,0.0,0.0,5,Clear,sky is clear,2046
2022-11-23 20:00:00,None,275.89,2.28,0.0,61,Rain,light rain,2002
2022-11-23 21:00:00,None,286.01,17.78,0.0,87,Rain,moderate rain,1758
2022-11-23 22:00:00,None,275.52,0.0,2.97,71,Snow,light snow,1333
2022-11-23 23:00:00,None,279.46,2.5,0.0,62,Rain,light rain,507
2022-11-24 00:00:00,None,274.92,0.0,0.0,66,Mist,mist,267
2022-11-24 01:00:00,None,285.2,0.0,0.0,4,Clear,sky is clear,727
2022-11-24 02:00:00,None,289.12,1.14,0.0,74,Drizzle,light intensity drizzle,513
2022-11-24 03:00:00,None,273.51,0.0,0.0,95,Clouds,overcast clouds,154
2022-11-24 04:00:00,None,278.34,0.0,0.0,4,Clear,sky is clear,374
2022-11-24 05:00:00,None,270.2,0.0,0.0,50,Fog,fog,341
2022-11-24 06:00:00,None,274.26,4.36,0.0,67,Rain,light rain,4324
2022-11-24 07:00:00,None,287.07,0.0,0.0,94,Clouds,overcast clouds,5544
2022-11-24 08:00:00,None,280.84,0.0,0.0,68,Mist,mist,4338
2022-11-24 09:00:00,None,286.84,0.0,2.07,88,Snow,light snow,3479
2022-11-24 10:00:00,None,283.37,0.0,1.74,81,Snow,light snow,1865
2022-11-24 11:00:00,None,272.93,0.0,0.0,9,Clear,sky is clear,2257
2022-11-24 12:00:00,None,283.58,1.4,0.0,83,Drizzle,light intensity drizzle,2526
2022-11-24 13:00:00,None,281.74,0.0,1.48,79,Snow,light snow,1738
2022-11-24 14:00:00,None,278.41,0.0,0.0,59,Mist,mist,3513
2022-11-24 15:00:00,None,276.36,0.0,0.0,66,Mist,mist,6687
2022-11-24 16:00:00,None,283.33,0.0,0.0,30,Fog,fog,5113
2022-11-24 17:00:00,None,287.9,0.0,0.93,87,Snow,light snow,3643
2022-11-24 18:00:00,None,274.75,0.0,0.0,94,Clouds,overcast clouds,7029
2022-11-24 19:00:00,None,288.97,0.0,0.0,56,Mist,mist,1998
2022-11-24 20:00:00,None,279.7,4.06,0.0,63,Rain,light rain,1458
2022-11-24 21:00:00,None,273.03,0.0,2.99,70,Snow,light snow,1605
2022-11-24 22:00:00,None,280.54,9.13,0.0,89,Rain,moderate rain,1618
2022-11-24 23:00:00,None,274.59,1.5,0.0,74,Drizzle,light intensity drizzle,170
2022-11-25 00:00:00,None,281.98,0.0,0.0,51,Mist,mist,539
2022-11-25 01:00:00,None,274.72,13.94,0.0,97,Rain,moderate rain,696
2022-11-25 02:00:00,None,288.05,0.65,0.0,70,Drizzle,light intensity drizzle,199
2022-11-25 03:00:00,None,289.84,0.0,0.0,70,Mist,mist,571
2022-11-25 04:00:00,None,277.31,4.89,0.0,65,Rain,light rain,166
2022-11-25 05:00:00,None,275.62,0.0,0.0,67,Mist,mist,635
2022-11-25 06:00:00,None,276.93,0.0,0.0,94,Clouds,overcast clouds,6540
2022-11-25 07:00:00,None,275.41,0.0,0.0,92,Clouds,overcast clouds,4963
2022-11-25 08:00:00,None,275.71,0.0,0.0,18,Clear,sky is clear,6686
2022-11-25 09:00:00,None,287.86,0.0,0.0,56,Mist,mist,4768
2022-11-25 10:00:00,None,275.68,1.25,0.0,79,Drizzle,light intensity drizzle,2261
2022-11-25 11:00:00,None,282.51,0.0,2.83,88,Snow,light snow,2826
2022-11-25 12:00:00,None,273.7,2.29,0.0,80,Rain,light rain,3652
2022-11-25 13:00:00,None,286.98,0.0,0.0,14,Clear,sky is clear,2460
2022-11-25 14:00:00,None,272.23,8.32,0.0,87,Rain,moderate rain,1803
2022-11-25 15:00:00,None,283.11,1.32,0.0,73,Drizzle,light intensity drizzle,6466
2022-11-25 16:00:00,None,280.05,0.0,0.0,4,Clear,sky is clear,4842
2022-11-25 17:00:00,None,288.21,2.62,0.0,77,Rain,light rain,5973
2022-11-25 18:00:00,None,282.0,0.0,0.0,78,Clouds,overcast clouds,6830
2022-11-25 19:00:00,None,289.79,3.02,0.0,68,Rain,light rain,1431
2022-11-25 20:00:00,None,277.2,0.0,0.0,20,Clear,sky is clear,1157
2022-11-25 21:00:00,None,277.11,6.28,0.0,98,Rain,moderate rain,1703
2022-11-25 22:00:00,None,281.53,0.0,0.0,76,Clouds,overcast clouds,1218
2022-11-25 23:00:00,None,287.58,0.0,0.0,0,Clear,sky is clear,247
2022-11-26 00:00:00,None,279.34,0.0,0.0,34,Fog,fog,329
2022-11-26 01:00:00,None,272.75,0.84,0.0,66,Drizzle,light intensity drizzle,319
2022-11-26 02:00:00,None,274.31,0.0,0.0,39,Fog,fog,406
2022-11-26 03:00:00,None,288.63,1.59,0.0,73,Drizzle,light intensity drizzle,1178
2022-11-26 04:00:00,None,285.96,0.0,0.0,86,Clouds,overcast clouds,814
2022-11-26 05:00:00,None,271.49,0.0,0.0,35,Fog,fog,263
2022-11-26 06:00:00,None,286.1,1.97,0.0,75,Rain,light rain,371
2022-11-26 07:00:00,None,272.26,3.48,0.0,61,Rain,light rain,987
2022-11-26 08:00:00,None,289.1,0.0,0.0,82,Clouds,overcast clouds,751
2022-11-26 09:00:00,None,270.49,0.0,0.0,9,Clear,sky is clear,2640
2022-11-26 10:00:00,None,284.45,3.79,0.0,64,Rain,light rain,2207
2022-11-26 11:00:00,None,275.63,0.0,0.0,38,Fog,fog,1743
2022-11-26 12:00:00,None,286.23,0.0,0.0,41,Fog,fog,2501
2022-11-26 13:00:00,None,286.85,10.77,0.0,89,Rain,moderate rain,1687
2022-11-26 14:00:00,None,274.08,4.96,0.0,73,Rain,light rain,2255
2022-11-26 15:00:00,None,284.91,1.88,0.0,75,Rain,light rain,1863
2022-11-26 16:00:00,None,276.08,1.11,0.0,76,Drizzle,light intensity drizzle,3039
2022-11-26 17:00:00,None,276.71,4.09,0.0,65,Rain,light rain,2352
2022-11-26 18:00:00,None,281.95,0.0,0.0,41,Fog,fog,1570
2022-11-26 19:00:00,None,280.65,0.0,0.0,49,Fog,fog,971
2022-11-26 20:00:00,None,283.1,0.0,0.0,39,Fog,fog,921
2022-11-26 21:00:00,None,280.23,1.5,0.0,68,Drizzle,light intensity drizzle,738
2022-11-26 22:00:00,None,270.93,0.0,0.0,68,Mist,mist,917
2022-11-26 23:00:00,None,277.41,0.0,0.0,85,Clouds,overcast clouds,586
2022-11-27 00:00:00,None,286.24,0.0,1.53,78,Snow,light snow,419
2022-11-27 01:00:00,None,279.31,0.0,0.0,17,Clear,sky is clear,327
2022-11-27 02:00:00,None,280.62,10.08,0.0,91,Rain,moderate rain,625
2022-11-27 03:00:00,None,282.9,11.41,0.0,100,Rain,moderate rain,758
2022-11-27 04:00:00,None,285.31,1.09,0.0,80,Drizzle,light intensity drizzle,566
2022-11-27 05:00:00,None,272.66,0.0,2.17,90,Snow,light snow,281
2022-11-27 06:00:00,None,286.96,10.77,0.0,95,Rain,moderate rain,545
2022-11-27 07:00:00,None,275.12,1.46,0.0,66,Drizzle,light intensity drizzle,1126
2022-11-27 08:00:00,None,283.86,1.03,0.0,78,Drizzle,light intensity drizzle,1121
2022-11-27 09:00:00,None,279.62,4.11,0.0,76,Rain,light rain,1461
2022-11-27 10:00:00,None,270.11,0.0,0.0,49,Fog,fog,1410
2022-11-27 11:00:00,None,272.15,15.19,0.0,89,Rain,moderate rain,2045
2022-11-27 12:00:00,None,282.91,2.99,0.0,74,Rain,light rain,2726
2022-11-27 13:00:00,None,287.54,3.98,0.0,71,Rain,light rain,2923
2022-11-27 14:00:00,None,277.71,0.0,0.0,65,Mist,mist,2218
2022-11-27 15:00:00,None,279.05,0.0,0.0,68,Mist,mist,2971
2022-11-27 16:00:00,None,274.91,0.0,0.0,77,Clouds,overcast clouds,2090
2022-11-27 17:00:00,None,276.24,0.0,0.0,49,Fog,fog,2493
2022-11-27 18:00:00,None,284.2,0.0,0.88,83,Snow,light snow,1711
2022-11-27 19:00:00,None,289.06,0.0,0.0,34,Fog,fog,802
2022-11-27 20:00:00,None,285.46,0.0,2.91,84,Snow,light snow,306
2022-11-27 21:00:00,None,287.69,19.24,0.0,99,Rain,moderate rain,627
2022-11-27 22:00:00,None,275.29,1.11,0.0,80,Drizzle,light intensity drizzle,1118
2022-11-27 23:00:00,None,283.96,0.66,0.0,78,Drizzle,light intensity drizzle,1121
2022-11-28 00:00:00,None,281.42,2.93,0.0,75,Rain,light rain,358
2022-11-28 01:00:00,None,270.95,0.0,0.0,19,Clear,sky is clear,767
2022-11-28 02:00:00,None,286.3,0.75,0.0,79,Drizzle,light intensity drizzle,156
2022-11-28 03:00:00,None,271.26,6.98,0.0,92,Rain,moderate rain,446
2022-11-28 04:00:00,None,271.43,0.0,0.0,10,Clear,sky is clear,349
2022-11-28 05:00:00,None,286.22,0.0,0.0,0,Clear,sky is clear,202
2022-11-28 06:00:00,None,270.12,4.06,0.0,63,Rain,light rain,4248
2022-11-28 07:00:00,None,281.19,18.11,0.0,81,Rain,moderate rain,4320
2022-11-28 08:00:00,None,284.9,0.0,0.0,92,Clouds,overcast clouds,4279
2022-11-28 09:00:00,None,284.68,16.85,0.0,83,Rain,moderate rain,3689
2022-11-28 10:00:00,None,288.32,0.0,0.0,32,Fog,fog,1684
2022-11-28 11:00:00,None,272.2,0.0,2.53,83,Snow,light snow,1997
2022-11-28 12:00:00,None,281.17,2.61,0.0,68,Rain,light rain,2939
2022-11-28 13:00:00,None,289.4,0.0,0.0,63,Mist,mist,2913
2022-11-28 14:00:00,None,272.92,0.0,0.0,79,Clouds,overcast clouds,3664
2022-11-28 15:00:00,None,276.54,0.0,2.09,80,Snow,light snow,3555
2022-11-28 16:00:00,None,273.14,0.0,1.1,72,Snow,light snow,5071
2022-11-28 17:00:00,None,285.86,0.0,0.0,66,Mist,mist,4706
2022-11-28 18:00:00,None,276.63,1.54,0.0,75,Drizzle,light intensity drizzle,4508
2022-11-28 19:00:00,None,289.66,2.35,0.0,80,Rain,light rain,1107
2022-11-28 20:00:00,None,274.9,0.0,0.0,64,Mist,mist,2288
2022-11-28 21:00:00,None,276.41,1.0,0.0,71,Drizzle,light intensity drizzle,1314
2022-11-28 22:00:00,None,270.05,0.0,0.0,19,Clear,sky is clear,2305
2022-11-28 23:00:00,None,272.61,6.59,0.0,94,Rain,moderate rain,494
2022-11-29 00:00:00,None,285.72,0.74,0.0,70,Drizzle,light intensity drizzle,282
2022-11-29 01:00:00,None,280.21,1.07,0.0,71,Drizzle,light intensity drizzle,729
2022-11-29 02:00:00,None,271.24,0.0,1.27,88,Snow,light snow,348
2022-11-29 03:00:00,None,287.34,0.0,0.0,50,Fog,fog,217
2022-11-29 04:00:00,None,284.18,0.0,0.0,49,Fog,fog,439
2022-11-29 05:00:00,None,289.61,0.0,0.0,3,Clear,sky is clear,524
2022-11-29 06:00:00,None,275.96,0.0,0.0,60,Mist,mist,6613
2022-11-29 07:00:00,None,280.04,0.0,2.8,81,Snow,light snow,4232
2022-11-29 08:00:00,None,288.93,15.32,0.0,94,Rain,moderate rain,3794
2022-11-29 09:00:00,None,275.09,1.0,0.0,85,Drizzle,light intensity drizzle,4714
2022-11-29 10:00:00,None,280.42,1.32,0.0,70,Drizzle,light intensity drizzle,3650
2022-11-29 11:00:00,None,279.37,0.0,0.0,47,Fog,fog,2214
2022-11-29 12:00:00,None,279.99,0.0,2.48,79,Snow,light snow,2221
2022-11-29 13:00:00,None,276.86,0.0,1.18,70,Snow,light snow,2108
2022-11-29 14:00:00,None,282.86,0.0,1.69,88,Snow,light snow,1794
2022-11-29 15:00:00,None,288.31,4.94,0.0,67,Rain,light rain,5281
2022-11-29 16:00:00,None,276.66,8.28,0.0,96,Rain,moderate rain,4893
2022-11-29 17:00:00,None,285.48,0.0,0.0,41,Fog,fog,4313
2022-11-29 18:00:00,None,282.69,0.0,0.0,19,Clear,sky is clear,6741
2022-11-29 19:00:00,None,270.01,8.49,0.0,100,Rain,moderate rain,1469
2022-11-29 20:00:00,None,282.23,0.0,0.0,50,Mist,mist,1203
2022-11-29 21:00:00,None,288.28,0.0,0.0,91,Clouds,overcast clouds,1221
2022-11-29 22:00:00,None,282.73,2.04,0.0,79,Rain,light rain,1284
2022-11-29 23:00:00,None,271.47,0.0,0.0,62,Mist,mist,445
2022-11-30 00:00:00,None,270.78,0.0,0.0,89,Clouds,overcast clouds,752
2022-11-30 01:00:00,None,277.29,0.0,0.0,69,Mist,mist,240
2022-11-30 02:00:00,None,272.42,0.0,0.0,69,Mist,mist,670
2022-11-30 03:00:00,None,286.59,0.0,0.0,8,Clear,sky is clear,401
2022-11-30 04:00:00,None,274.42,0.0,0.0,4,Clear,sky is clear,114
2022-11-30 05:00:00,None,283.55,0.0,0.0,64,Mist,mist,758
2022-11-30 06:00:00,None,278.26,13.3,0.0,96,Rain,moderate rain,4037
2022-11-30 07:00:00,None,273.95,4.52,0.0,73,Rain,light rain,4455
2022-11-30 08:00:00,None,272.01,0.0,2.43,84,Snow,light snow,3542
